water_year,region,date,mean_daily_temp,month,day
2011,Sacramento River,2011-01-03,8.33000001907,1,3
2011,Sacramento River,2011-01-07,7.73999996185,1,7
2011,Sacramento River,2011-01-10,7.9,1,10
2011,Sacramento River,2011-01-12,7.766666666666667,1,12
2011,Sacramento River,2011-01-19,9.60000038147,1,19
2011,Sacramento River,2011-01-21,9.61999998093,1,21
2011,Sacramento River,2011-01-24,9.35999984741,1,24
2011,Sacramento River,2011-02-02,9.09000005722,2,2
2011,Sacramento River,2011-02-04,9.0444442961,2,4
2011,Sacramento River,2011-02-07,10.3,2,7
2011,Sacramento River,2011-02-09,9.9780000267,2,9
2011,Sacramento River,2011-02-14,10.1800001144,2,14
2011,Sacramento River,2011-02-18,8.95999984741,2,18
2011,Sacramento River,2011-02-25,8.94285706111,2,25
2011,Sacramento River,2011-03-02,9.38999967575,3,2
2011,Sacramento River,2011-03-07,10.9,3,7
2011,Sacramento River,2011-03-09,11.875,3,9
2011,Sacramento River,2011-03-14,12.209999895100001,3,14
2011,Sacramento River,2011-03-18,10.0100000381,3,18
2011,Sacramento River,2011-03-28,9.539999961853335,3,28
2011,Sacramento River,2011-03-29,11.61,3,29
2011,Sacramento River,2011-04-01,13.3200000763,4,1
2011,Sacramento River,2011-04-04,13.3,4,4
2011,Sacramento River,2011-04-06,13.70000003814,4,6
2011,Sacramento River,2011-04-08,11.8599999428,4,8
2011,Sacramento River,2011-04-11,11.99499998095,4,11
2011,Sacramento River,2011-04-20,13.7333331108,4,20
2011,Sacramento River,2011-04-22,13.5100000381,4,22
2011,Sacramento River,2011-04-25,13.1800002098,4,25
2011,Sacramento River,2011-04-28,13.8,4,28
2011,Sacramento River,2011-05-02,14.3,5,2
2011,Sacramento River,2011-05-03,14.4599999428,5,3
2011,Sacramento River,2011-05-04,15.375,5,4
2011,Sacramento River,2011-05-09,14.7,5,9
2011,Sacramento River,2011-05-10,14.4700000763,5,10
2011,Sacramento River,2011-05-12,14.883333333333333,5,12
2011,Sacramento River,2011-05-17,12.9222222434,5,17
2011,Sacramento River,2011-05-19,13.5800001144,5,19
2011,Sacramento River,2011-05-23,15.3,5,23
2011,Sacramento River,2011-05-24,16.31999998095,5,24
2011,Sacramento River,2011-06-02,14.1799999237,6,2
2011,Sacramento River,2011-06-06,14.75,6,6
2011,Sacramento River,2011-06-09,15.9800000191,6,9
2011,Sacramento River,2011-06-14,18.593333333333334,6,14
2011,Sacramento River,2011-06-16,17.6299999237,6,16
2011,Sacramento River,2011-06-20,17.85,6,20
2011,Sacramento River,2011-06-21,17.9700000763,6,21
2011,Sacramento River,2011-06-28,19.25,6,28
2011,Sacramento River,2011-06-30,17.4100000381,6,30
2011,Sacramento River,2011-07-05,21.266666666666666,7,5
2011,Sacramento River,2011-07-06,19.9599998474,7,6
2011,Sacramento River,2011-07-07,19.9699998856,7,7
2011,Sacramento River,2011-07-11,19.4599998474,7,11
2011,Sacramento River,2011-07-12,20.54,7,12
2011,Sacramento River,2011-07-15,18.9200000763,7,15
2011,Sacramento River,2011-07-20,0,7,20
2011,Sacramento River,2011-07-26,20.95,7,26
2011,Sacramento River,2011-07-29,21.1899995804,7,29
2011,Sacramento River,2011-08-01,21.04500017165,8,1
2011,Sacramento River,2011-08-04,20.5,8,4
2011,Sacramento River,2011-08-09,21.549999999999997,8,9
2011,Sacramento River,2011-08-10,20.6600000381,8,10
2011,Sacramento River,2011-08-15,20.5599998474,8,15
2011,Sacramento River,2011-08-16,22.25,8,16
2011,Sacramento River,2011-08-19,20.4800001144,8,19
2011,Sacramento River,2011-08-23,21.6,8,23
2011,Sacramento River,2011-08-25,20.6900001526,8,25
2011,Sacramento River,2011-08-29,20.8800001144,8,29
2011,Sacramento River,2011-09-02,20.4666665395,9,2
2011,Sacramento River,2011-09-06,21.3,9,6
2011,Sacramento River,2011-09-12,19.920000267,9,12
2011,Sacramento River,2011-09-14,21.266666666666666,9,14
2011,Sacramento River,2011-09-16,19.489999961850003,9,16
2011,Sacramento River,2011-09-19,20.675,9,19
2011,Sacramento River,2011-09-20,21.58,9,20
2011,Sacramento River,2011-09-22,19.7199998856,9,22
2011,Sacramento River,2011-09-26,18.0399997711,9,26
2011,Sacramento River,2011-09-30,18.3299999237,9,30
2011,Yolo Bypass,2010-10-12,19.3,10,12
2011,Yolo Bypass,2010-10-19,19.6,10,19
2011,Yolo Bypass,2010-11-09,16.2,11,9
2011,Yolo Bypass,2010-11-16,14.45,11,16
2011,Yolo Bypass,2010-12-06,10.7,12,6
2011,Yolo Bypass,2010-12-08,11.600000000000001,12,8
2011,Yolo Bypass,2011-01-12,8.3,1,12
2011,Yolo Bypass,2011-02-09,9.9,2,9
2011,Yolo Bypass,2011-03-09,12.8,3,9
2011,Yolo Bypass,2011-03-14,15.1,3,14
2011,Yolo Bypass,2011-03-28,11.066666666666666,3,28
2011,Yolo Bypass,2011-04-06,15.850000000000001,4,6
2011,Yolo Bypass,2011-04-11,14.6,4,11
2011,Yolo Bypass,2011-04-28,15.633333333333333,4,28
2011,Yolo Bypass,2011-05-04,16.4,5,4
2011,Yolo Bypass,2011-05-12,16.566666666666666,5,12
2011,Yolo Bypass,2011-05-23,16.966666666666665,5,23
2011,Yolo Bypass,2011-06-06,17,6,6
2011,Yolo Bypass,2011-06-14,20.6,6,14
2011,Yolo Bypass,2011-06-20,20.8,6,20
2011,Yolo Bypass,2011-06-28,20.775,6,28
2011,Yolo Bypass,2011-07-05,24.35,7,5
2011,Yolo Bypass,2011-07-12,22.025,7,12
2011,Yolo Bypass,2011-07-26,22.6,7,26
2011,Yolo Bypass,2011-08-09,21.725,8,9
2011,Yolo Bypass,2011-08-23,23.166666666666668,8,23
2011,Yolo Bypass,2011-09-14,21.9,9,14
2011,Yolo Bypass,2011-09-20,22.333333333333332,9,20
2012,Sacramento River,2011-10-03,18.9,10,3
2012,Sacramento River,2011-10-07,14.3333333333,10,7
2012,Sacramento River,2011-10-10,16.1,10,10
2012,Sacramento River,2011-10-11,17.1399997711,10,11
2012,Sacramento River,2011-10-13,16.95400001526,10,13
2012,Sacramento River,2011-10-18,18.69,10,18
2012,Sacramento River,2011-10-19,16.8300003052,10,19
2012,Sacramento River,2011-10-24,17.2900001526,10,24
2012,Sacramento River,2011-10-31,16.1,10,31
2012,Sacramento River,2011-11-08,11.1300001144,11,8
2012,Sacramento River,2011-11-10,10.8399999619,11,10
2012,Sacramento River,2011-11-15,12.534999968216667,11,15
2012,Sacramento River,2011-11-16,12.2299998283,11,16
2012,Sacramento River,2011-11-18,12.833333333333334,11,18
2012,Sacramento River,2011-11-30,10.8749998808,11,30
2012,Sacramento River,2011-12-02,10.1899998665,12,2
2012,Sacramento River,2011-12-05,0,12,5
2012,Sacramento River,2011-12-07,7.69999985695,12,7
2012,Sacramento River,2011-12-09,8.6200002670300009,12,9
2012,Sacramento River,2011-12-12,8.866666666666667,12,12
2012,Sacramento River,2011-12-13,9.09,12,13
2012,Sacramento River,2011-12-14,8.82999992371,12,14
2012,Sacramento River,2011-12-15,9.125,12,15
2012,Sacramento River,2011-12-29,8.06000013351,12,29
2012,Sacramento River,2011-12-30,8.5,12,30
2012,Sacramento River,2012-01-03,8.4,1,3
2012,Sacramento River,2012-01-05,9.18000020981,1,5
2012,Sacramento River,2012-01-09,8.81000013351,1,9
2012,Sacramento River,2012-01-11,8.55000009537,1,11
2012,Sacramento River,2012-01-13,8.689999961855001,1,13
2012,Sacramento River,2012-01-18,7.44000005722,1,18
2012,Sacramento River,2012-01-19,8.1,1,19
2012,Sacramento River,2012-01-25,8.3,1,25
2012,Sacramento River,2012-02-03,10.0100000381,2,3
2012,Sacramento River,2012-02-06,10.289999961854999,2,6
2012,Sacramento River,2012-02-07,10.64,2,7
2012,Sacramento River,2012-02-10,11.35,2,10
2012,Sacramento River,2012-02-13,11.2300000191,2,13
2012,Sacramento River,2012-02-15,11,2,15
2012,Sacramento River,2012-02-29,10.3999996185,2,29
2012,Sacramento River,2012-03-05,12.1,3,5
2012,Sacramento River,2012-03-07,11.7800001144,3,7
2012,Sacramento River,2012-03-08,11.6,3,8
2012,Sacramento River,2012-03-12,12.149999999999999,3,12
2012,Sacramento River,2012-03-13,13.18,3,13
2012,Sacramento River,2012-03-14,12.310000133500001,3,14
2012,Sacramento River,2012-03-20,11.88,3,20
2012,Sacramento River,2012-03-21,11.5899999619,3,21
2012,Sacramento River,2012-03-26,12.2,3,26
2012,Sacramento River,2012-03-27,12.7,3,27
2012,Sacramento River,2012-03-28,11.6000001907,3,28
2012,Sacramento River,2012-04-02,14.2,4,2
2012,Sacramento River,2012-04-04,13.1,4,4
2012,Sacramento River,2012-04-09,14.183333365133333,4,9
2012,Sacramento River,2012-04-11,14.25,4,11
2012,Sacramento River,2012-04-16,13.5299999237,4,16
2012,Sacramento River,2012-04-23,19.4,4,23
2012,Sacramento River,2012-04-24,18.9,4,24
2012,Sacramento River,2012-05-02,16.75,5,2
2012,Sacramento River,2012-05-07,16.933333333333334,5,7
2012,Sacramento River,2012-05-08,17.02,5,8
2012,Sacramento River,2012-05-09,17.9,5,9
2012,Sacramento River,2012-05-11,18.3399997711,5,11
2012,Sacramento River,2012-05-17,18.4499998093,5,17
2012,Sacramento River,2012-05-23,19.7,5,23
2012,Sacramento River,2012-05-24,20.6,5,24
2012,Sacramento River,2012-05-29,18.5399999619,5,29
2012,Sacramento River,2012-05-31,20.1500005722,5,31
2012,Sacramento River,2012-06-04,20.75,6,4
2012,Sacramento River,2012-06-11,20.2,6,11
2012,Sacramento River,2012-06-12,20.51000003815,6,12
2012,Sacramento River,2012-06-13,20.9055555556,6,13
2012,Sacramento River,2012-06-14,21.0599998474,6,14
2012,Sacramento River,2012-06-18,22.5,6,18
2012,Sacramento River,2012-06-21,20.570000267,6,21
2012,Sacramento River,2012-06-25,20.3,6,25
2012,Sacramento River,2012-07-02,21.5,7,2
2012,Sacramento River,2012-07-09,21.3700000127,7,9
2012,Sacramento River,2012-07-10,22.4,7,10
2012,Sacramento River,2012-07-11,22.32500009535,7,11
2012,Sacramento River,2012-07-12,22.84,7,12
2012,Sacramento River,2012-07-13,21.5799999237,7,13
2012,Sacramento River,2012-07-16,20.0200000763,7,16
2012,Sacramento River,2012-07-18,19.3199993134,7,18
2012,Sacramento River,2012-07-23,21.2600000381,7,23
2012,Sacramento River,2012-07-24,21.3,7,24
2012,Sacramento River,2012-07-25,21.0600002289,7,25
2012,Sacramento River,2012-07-30,20.6199998856,7,30
2012,Sacramento River,2012-08-01,21.63500003815,8,1
2012,Sacramento River,2012-08-03,20.2200004578,8,3
2012,Sacramento River,2012-08-06,19.8349999428,8,6
2012,Sacramento River,2012-08-07,20.955,8,7
2012,Sacramento River,2012-08-10,21.3599994659,8,10
2012,Sacramento River,2012-08-13,22.39,8,13
2012,Sacramento River,2012-08-17,21.0500001907,8,17
2012,Sacramento River,2012-08-20,21.1,8,20
2012,Sacramento River,2012-08-21,21.8,8,21
2012,Sacramento River,2012-08-24,20.429999733,8,24
2012,Sacramento River,2012-09-04,20.330000038133335,9,4
2012,Sacramento River,2012-09-06,19.2499996185,9,6
2012,Sacramento River,2012-09-11,20.28,9,11
2012,Sacramento River,2012-09-12,20.41799991608,9,12
2012,Sacramento River,2012-09-17,19.3399999619,9,17
2012,Sacramento River,2012-09-18,19.55,9,18
2012,Sacramento River,2012-09-19,19.0300001144,9,19
2012,Sacramento River,2012-09-24,18.7999996185,9,24
2012,Sacramento River,2012-09-26,18.7500001907,9,26
2012,Yolo Bypass,2011-10-10,17.4,10,10
2012,Yolo Bypass,2011-10-14,19.8,10,14
2012,Yolo Bypass,2011-11-15,12.9,11,15
2012,Yolo Bypass,2011-11-21,12.7,11,21
2012,Yolo Bypass,2011-12-12,8.6,12,12
2012,Yolo Bypass,2011-12-16,9.366666666666667,12,16
2012,Yolo Bypass,2012-02-15,10.85,2,15
2012,Yolo Bypass,2012-03-08,11.5,3,8
2012,Yolo Bypass,2012-03-12,12.1,3,12
2012,Yolo Bypass,2012-03-26,14.3,3,26
2012,Yolo Bypass,2012-04-04,14.1,4,4
2012,Yolo Bypass,2012-04-09,14.5,4,9
2012,Yolo Bypass,2012-04-23,19,4,23
2012,Yolo Bypass,2012-05-02,18.8,5,2
2012,Yolo Bypass,2012-05-07,18.366666666666667,5,7
2012,Yolo Bypass,2012-05-08,19.73,5,8
2012,Yolo Bypass,2012-05-21,18.8,5,21
2012,Yolo Bypass,2012-05-24,20.9,5,24
2012,Yolo Bypass,2012-06-04,19.75,6,4
2012,Yolo Bypass,2012-06-11,22.4,6,11
2012,Yolo Bypass,2012-06-13,22.80583333335,6,13
2012,Yolo Bypass,2012-06-18,21.96666666666667,6,18
2012,Yolo Bypass,2012-06-25,20.733333333333334,6,25
2012,Yolo Bypass,2012-07-09,21.8,7,9
2012,Yolo Bypass,2012-07-12,24.908571428571427,7,12
2012,Yolo Bypass,2012-07-24,21.975,7,24
2012,Yolo Bypass,2012-08-06,21.85,8,6
2012,Yolo Bypass,2012-08-13,25.855,8,13
2012,Yolo Bypass,2012-08-20,22.5,8,20
2012,Yolo Bypass,2012-09-11,22.8125,9,11
2012,Yolo Bypass,2012-09-12,20.6,9,12
2012,Yolo Bypass,2012-09-19,20.4,9,19
2013,Sacramento River,2012-10-01,20.4949997902,10,1
2013,Sacramento River,2012-10-03,20.05499982835,10,3
2013,Sacramento River,2012-10-09,18.53,10,9
2013,Sacramento River,2012-10-15,18.03333333333333,10,15
2013,Sacramento River,2012-10-17,17.5800003052,10,17
2013,Sacramento River,2012-10-22,16.1600002289,10,22
2013,Sacramento River,2012-10-30,15.4799998283,10,30
2013,Sacramento River,2012-11-01,16.4,11,1
2013,Sacramento River,2012-11-02,15.46000003815,11,2
2013,Sacramento River,2012-11-06,16.75,11,6
2013,Sacramento River,2012-11-07,15.6400001526,11,7
2013,Sacramento River,2012-11-13,13.27000001908,11,13
2013,Sacramento River,2012-11-14,14.266666666666667,11,14
2013,Sacramento River,2012-11-16,12.379999733,11,16
2013,Sacramento River,2012-11-21,13.6600000381,11,21
2013,Sacramento River,2012-11-26,12.3199999809,11,26
2013,Sacramento River,2012-12-03,13.2,12,3
2013,Sacramento River,2012-12-04,13,12,4
2013,Sacramento River,2012-12-05,12.933333079,12,5
2013,Sacramento River,2012-12-06,13.25,12,6
2013,Sacramento River,2012-12-12,11.533333333333333,12,12
2013,Sacramento River,2012-12-14,10.3000000954,12,14
2013,Sacramento River,2012-12-19,9.01999998093,12,19
2013,Sacramento River,2012-12-27,8.78888893127,12,27
2013,Sacramento River,2012-12-28,8.12631602036,12,28
2013,Sacramento River,2013-01-02,7.45454549789,1,2
2013,Sacramento River,2013-01-07,7.619999980925,1,7
2013,Sacramento River,2013-01-09,8,1,9
2013,Sacramento River,2013-01-11,0,1,11
2013,Sacramento River,2013-01-16,6.7600000619900005,1,16
2013,Sacramento River,2013-01-22,7.8100001812,1,22
2013,Sacramento River,2013-01-24,7.86999988556,1,24
2013,Sacramento River,2013-01-25,8.77000007629,1,25
2013,Sacramento River,2013-01-30,9.25999984741,1,30
2013,Sacramento River,2013-02-04,10.12999997139,2,4
2013,Sacramento River,2013-02-06,10.333333333333334,2,6
2013,Sacramento River,2013-02-08,0,2,8
2013,Sacramento River,2013-02-13,9.52000007629,2,13
2013,Sacramento River,2013-02-20,10.7099990845,2,20
2013,Sacramento River,2013-02-22,10.1699999809,2,22
2013,Sacramento River,2013-03-04,13.03000001905,3,4
2013,Sacramento River,2013-03-06,12.8,3,6
2013,Sacramento River,2013-03-08,12.3199998856,3,8
2013,Sacramento River,2013-03-11,13.3,3,11
2013,Sacramento River,2013-03-13,13.4100002289,3,13
2013,Sacramento River,2013-03-18,15.135000066749999,3,18
2013,Sacramento River,2013-03-22,13.4400001526,3,22
2013,Sacramento River,2013-03-25,13.4,3,25
2013,Sacramento River,2013-03-26,14.39,3,26
2013,Sacramento River,2013-03-27,14.08999962805,3,27
2013,Sacramento River,2013-04-02,17.1,4,2
2013,Sacramento River,2013-04-03,16.6099998474,4,3
2013,Sacramento River,2013-04-04,17.1,4,4
2013,Sacramento River,2013-04-05,16,4,5
2013,Sacramento River,2013-04-08,15.873333358766667,4,8
2013,Sacramento River,2013-04-09,15.9,4,9
2013,Sacramento River,2013-04-17,15.5600000381,4,17
2013,Sacramento River,2013-04-19,15.9399998665,4,19
2013,Sacramento River,2013-04-22,18.69000002543333,4,22
2013,Sacramento River,2013-04-23,17.63,4,23
2013,Sacramento River,2013-04-30,19.2400000572,4,30
2013,Sacramento River,2013-05-01,19.224999745675,5,1
2013,Sacramento River,2013-05-03,18.3999996185,5,3
2013,Sacramento River,2013-05-06,20.2,5,6
2013,Sacramento River,2013-05-07,19.9,5,7
2013,Sacramento River,2013-05-09,0,5,9
2013,Sacramento River,2013-05-16,20.6600002289,5,16
2013,Sacramento River,2013-05-17,20.57,5,17
2013,Sacramento River,2013-05-20,20.2,5,20
2013,Sacramento River,2013-05-21,21,5,21
2013,Sacramento River,2013-05-22,18.2,5,22
2013,Sacramento River,2013-05-24,19.1600000381,5,24
2013,Sacramento River,2013-05-28,18.6699998856,5,28
2013,Sacramento River,2013-05-31,19.8999998305,5,31
2013,Sacramento River,2013-06-03,21.9,6,3
2013,Sacramento River,2013-06-04,21.2150000572,6,4
2013,Sacramento River,2013-06-10,22.8,6,10
2013,Sacramento River,2013-06-11,20.7,6,11
2013,Sacramento River,2013-06-13,21.0699998856,6,13
2013,Sacramento River,2013-06-17,21,6,17
2013,Sacramento River,2013-06-18,21.5,6,18
2013,Sacramento River,2013-06-20,20.8899997711,6,20
2013,Sacramento River,2013-06-24,21.1,6,24
2013,Sacramento River,2013-06-25,21.4,6,25
2013,Sacramento River,2013-06-27,20.6299999237,6,27
2013,Sacramento River,2013-06-28,22.4299960666,6,28
2013,Sacramento River,2013-07-01,24,7,1
2013,Sacramento River,2013-07-02,24.35,7,2
2013,Sacramento River,2013-07-03,23.79499988555,7,3
2013,Sacramento River,2013-07-08,21.3599994659,7,8
2013,Sacramento River,2013-07-09,24,7,9
2013,Sacramento River,2013-07-10,21.7100000381,7,10
2013,Sacramento River,2013-07-12,22.12,7,12
2013,Sacramento River,2013-07-15,21.2800001144,7,15
2013,Sacramento River,2013-07-19,21.4799999237,7,19
2013,Sacramento River,2013-07-23,22.8,7,23
2013,Sacramento River,2013-07-24,21.4999998093,7,24
2013,Sacramento River,2013-07-29,21.2400001526,7,29
2013,Sacramento River,2013-08-02,20.714998732650002,8,2
2013,Sacramento River,2013-08-05,23.3,8,5
2013,Sacramento River,2013-08-06,21,8,6
2013,Sacramento River,2013-08-07,20.8100000381,8,7
2013,Sacramento River,2013-08-12,21.1000001907,8,12
2013,Sacramento River,2013-08-16,21.6799999237,8,16
2013,Sacramento River,2013-08-20,23.6,8,20
2013,Sacramento River,2013-08-21,21.5400001526,8,21
2013,Sacramento River,2013-08-26,21.1400001526,8,26
2013,Sacramento River,2013-08-30,21.5500001907,8,30
2013,Sacramento River,2013-09-03,23.2,9,3
2013,Sacramento River,2013-09-06,21.3599989149,9,6
2013,Sacramento River,2013-09-09,20.8199998856,9,9
2013,Sacramento River,2013-09-11,22.03333333333333,9,11
2013,Sacramento River,2013-09-13,20.8199993134,9,13
2013,Sacramento River,2013-09-17,21.666666666666668,9,17
2013,Sacramento River,2013-09-18,20.3399993896,9,18
2013,Sacramento River,2013-09-23,18.7399999619,9,23
2013,Sacramento River,2013-09-26,19.1,9,26
2013,Sacramento River,2013-09-27,17.6100004196,9,27
2013,Sacramento River,2013-09-30,19.2,9,30
2013,Yolo Bypass,2012-10-09,20.3,10,9
2013,Yolo Bypass,2012-10-15,20.1,10,15
2013,Yolo Bypass,2012-10-18,19.450000000000003,10,18
2013,Yolo Bypass,2012-11-14,14.5,11,14
2013,Yolo Bypass,2012-11-15,15.100000000000001,11,15
2013,Yolo Bypass,2012-12-06,14.187499523175,12,6
2013,Yolo Bypass,2012-12-11,12.933333333333334,12,11
2013,Yolo Bypass,2012-12-12,11.8,12,12
2013,Yolo Bypass,2013-01-09,7.949999999999999,1,9
2013,Yolo Bypass,2013-01-24,8.222499728205,1,24
2013,Yolo Bypass,2013-02-06,9.95,2,6
2013,Yolo Bypass,2013-02-20,10.3224995136425,2,20
2013,Yolo Bypass,2013-03-06,12.2,3,6
2013,Yolo Bypass,2013-03-11,12.6,3,11
2013,Yolo Bypass,2013-03-25,14.75,3,25
2013,Yolo Bypass,2013-03-27,14.68249964715,3,27
2013,Yolo Bypass,2013-03-28,15.8899993896,3,28
2013,Yolo Bypass,2013-04-04,16.4,4,4
2013,Yolo Bypass,2013-04-08,16.05,4,8
2013,Yolo Bypass,2013-04-22,17.833333333333332,4,22
2013,Yolo Bypass,2013-05-01,19.36333157575,5,1
2013,Yolo Bypass,2013-05-06,19.75,5,6
2013,Yolo Bypass,2013-05-20,19.933333333333334,5,20
2013,Yolo Bypass,2013-05-31,21.47599877252,5,31
2013,Yolo Bypass,2013-06-03,21.15,6,3
2013,Yolo Bypass,2013-06-11,21.65,6,11
2013,Yolo Bypass,2013-06-17,21.233333333333334,6,17
2013,Yolo Bypass,2013-06-24,20.925,6,24
2013,Yolo Bypass,2013-06-28,24.99199761284,6,28
2013,Yolo Bypass,2013-07-02,24.2,7,2
2013,Yolo Bypass,2013-07-03,23.7,7,3
2013,Yolo Bypass,2013-07-08,23.466666666666665,7,8
2013,Yolo Bypass,2013-07-22,22.833333333333336,7,22
2013,Yolo Bypass,2013-08-02,23.8599980672,8,2
2013,Yolo Bypass,2013-08-05,21.066666666666666,8,5
2013,Yolo Bypass,2013-08-19,24.133333333333333,8,19
2013,Yolo Bypass,2013-08-20,23.6,8,20
2013,Yolo Bypass,2013-09-06,23.11399671766,9,6
2013,Yolo Bypass,2013-09-11,22.1,9,11
2013,Yolo Bypass,2013-09-18,21.85,9,18
2014,Sacramento River,2013-10-09,18.5,10,9
2014,Sacramento River,2013-10-15,17.4,10,15
2014,Sacramento River,2013-10-18,16.1600002289,10,18
2014,Sacramento River,2013-10-23,16.5900003433,10,23
2014,Sacramento River,2013-10-28,15.3899998665,10,28
2014,Sacramento River,2013-11-01,14.2200000763,11,1
2014,Sacramento River,2013-11-04,14.6,11,4
2014,Sacramento River,2013-11-05,13.4899987115,11,5
2014,Sacramento River,2013-11-06,12.3300000191,11,6
2014,Sacramento River,2013-11-07,13.38,11,7
2014,Sacramento River,2013-11-12,13.4400000572,11,12
2014,Sacramento River,2013-11-13,14.666666666666666,11,13
2014,Sacramento River,2013-11-15,13.1200003624,11,15
2014,Sacramento River,2013-11-19,13.78,11,19
2014,Sacramento River,2013-11-20,13.12749996185,11,20
2014,Sacramento River,2013-11-21,12.7199998856,11,21
2014,Sacramento River,2013-11-27,10.4799999237,11,27
2014,Sacramento River,2013-12-02,11.4599999428,12,2
2014,Sacramento River,2013-12-06,8.40999965668,12,6
2014,Sacramento River,2013-12-10,8.35,12,10
2014,Sacramento River,2013-12-11,7.3649999856949995,12,11
2014,Sacramento River,2013-12-16,7.26000003815,12,16
2014,Sacramento River,2013-12-17,7.824999999999999,12,17
2014,Sacramento River,2013-12-20,8,12,20
2014,Sacramento River,2013-12-24,8.10000038147,12,24
2014,Sacramento River,2013-12-30,8.32000007629,12,30
2014,Sacramento River,2014-01-03,8.49000015259,1,3
2014,Sacramento River,2014-01-06,8.5,1,6
2014,Sacramento River,2014-01-07,9.2,1,7
2014,Sacramento River,2014-01-08,0,1,8
2014,Sacramento River,2014-01-13,8.88999977112,1,13
2014,Sacramento River,2014-01-15,9.399999999999999,1,15
2014,Sacramento River,2014-01-17,9.22999982834,1,17
2014,Sacramento River,2014-01-23,9.28000001907,1,23
2014,Sacramento River,2014-01-27,9.90999975204,1,27
2014,Sacramento River,2014-01-31,11.264999808199999,1,31
2014,Sacramento River,2014-02-03,11.7,2,3
2014,Sacramento River,2014-02-04,9.84999990463,2,4
2014,Sacramento River,2014-02-06,9.70999984741,2,6
2014,Sacramento River,2014-02-08,9.6200002670300009,2,8
2014,Sacramento River,2014-02-11,11.7600000381,2,11
2014,Sacramento River,2014-02-12,11.933333333333334,2,12
2014,Sacramento River,2014-02-13,0,2,13
2014,Sacramento River,2014-02-15,0,2,15
2014,Sacramento River,2014-02-17,13.1900000572,2,17
2014,Sacramento River,2014-02-18,12.9399997711,2,18
2014,Sacramento River,2014-02-19,0,2,19
2014,Sacramento River,2014-02-20,12.5700001717,2,20
2014,Sacramento River,2014-02-22,12.7499999046,2,22
2014,Sacramento River,2014-02-24,13.45,2,24
2014,Sacramento River,2014-02-27,14,2,27
2014,Sacramento River,2014-03-03,6.85,3,3
2014,Sacramento River,2014-03-06,13.820000373,3,6
2014,Sacramento River,2014-03-07,13.4300000191,3,7
2014,Sacramento River,2014-03-11,14.65,3,11
2014,Sacramento River,2014-03-12,14.3149999857,3,12
2014,Sacramento River,2014-03-17,15.259999911,3,17
2014,Sacramento River,2014-03-21,15.7599999428,3,21
2014,Sacramento River,2014-03-26,0,3,26
2014,Sacramento River,2014-03-31,14.3699997902,3,31
2014,Sacramento River,2014-04-01,14.833333333333334,4,1
2014,Sacramento River,2014-04-07,14.4299993515,4,7
2014,Sacramento River,2014-04-08,16.4,4,8
2014,Sacramento River,2014-04-09,17.6000001907,4,9
2014,Sacramento River,2014-04-11,19.3500003815,4,11
2014,Sacramento River,2014-04-14,20.065000057200002,4,14
2014,Sacramento River,2014-04-15,18.82,4,15
2014,Sacramento River,2014-04-23,18.8200000763,4,23
2014,Sacramento River,2014-04-25,18.5999996185,4,25
2014,Sacramento River,2014-04-28,18.4733332316,4,28
2014,Sacramento River,2014-05-05,20.005000000000003,5,5
2014,Sacramento River,2014-05-06,20.3800001144,5,6
2014,Sacramento River,2014-05-07,20.299999999999997,5,7
2014,Sacramento River,2014-05-09,20,5,9
2014,Sacramento River,2014-05-12,19.43999996185,5,12
2014,Sacramento River,2014-05-13,20.075000000000003,5,13
2014,Sacramento River,2014-05-20,20.75,5,20
2014,Sacramento River,2014-05-23,21.4,5,23
2014,Sacramento River,2014-05-27,22.1799999237,5,27
2014,Sacramento River,2014-05-30,21.579999733,5,30
2014,Sacramento River,2014-06-03,21.8350002289,6,3
2014,Sacramento River,2014-06-06,22.20000019075,6,6
2014,Sacramento River,2014-06-09,16.133333333333333,6,9
2014,Sacramento River,2014-06-10,22.995,6,10
2014,Sacramento River,2014-06-16,20.4,6,16
2014,Sacramento River,2014-06-17,21.25,6,17
2014,Sacramento River,2014-06-20,22,6,20
2014,Sacramento River,2014-06-23,22.4,6,23
2014,Sacramento River,2014-06-24,22.22499961855,6,24
2014,Sacramento River,2014-06-30,23.55000009535,6,30
2014,Sacramento River,2014-07-03,23.67,7,3
2014,Sacramento River,2014-07-07,24.025,7,7
2014,Sacramento River,2014-07-11,23.2900001526,7,11
2014,Sacramento River,2014-07-15,22.9,7,15
2014,Sacramento River,2014-07-16,24.0200000763,7,16
2014,Sacramento River,2014-07-21,22.5700000763,7,21
2014,Sacramento River,2014-07-25,23.5900003433,7,25
2014,Sacramento River,2014-07-29,24.2,7,29
2014,Sacramento River,2014-07-30,23.7400000572,7,30
2014,Sacramento River,2014-08-04,23.1499998093,8,4
2014,Sacramento River,2014-08-08,22.4899999619,8,8
2014,Sacramento River,2014-08-11,22,8,11
2014,Sacramento River,2014-08-12,23.325000000000003,8,12
2014,Sacramento River,2014-08-13,22.6100002289,8,13
2014,Sacramento River,2014-08-14,22.2,8,14
2014,Sacramento River,2014-08-18,23.2454546148,8,18
2014,Sacramento River,2014-08-22,22.8400001526,8,22
2014,Sacramento River,2014-08-28,22.0499992371,8,28
2014,Sacramento River,2014-08-29,23.0799999237,8,29
2014,Sacramento River,2014-09-02,23.65,9,2
