date,calsim_node,value,location,units,calsim_run
1984-03-31,C400,34536.85525534087,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-04-30,C400,16894.44798624496,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-05-31,C400,13573.760968590785,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-06-30,C400,13988.168468420088,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-07-31,C400,24746.776382993838,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-08-31,C400,16379.641002851002,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-09-30,C400,20255.273078273225,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-10-31,C400,11945.552870338346,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-11-30,C400,26510.118718698577,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1984-12-31,C400,21945.300270851247,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-01-31,C400,12565.431764398238,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-02-28,C400,17390.754736188224,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-03-31,C400,13526.734970801679,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-04-30,C400,13030.333536696664,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-05-31,C400,12868.501397513772,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-06-30,C400,15360.720232206932,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-07-31,C400,19929.08216087253,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-08-31,C400,9956.581246388552,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-09-30,C400,10701.577551376675,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-10-31,C400,8135.544188347956,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-11-30,C400,10545.197749139621,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1985-12-31,C400,15827.124388394019,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-01-31,C400,23814.491464216342,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-02-28,C400,77773.19666543823,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-03-31,C400,72003.40580055589,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-04-30,C400,21320.44588600549,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-05-31,C400,13337.720724744377,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-06-30,C400,10352.710601024548,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-07-31,C400,18463.471986754106,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-08-31,C400,12358.398613201387,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-09-30,C400,17905.080967848062,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-10-31,C400,12599.748069217902,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-11-30,C400,10921.98087798814,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1986-12-31,C400,13511.866237698798,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-01-31,C400,13162.579136168775,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-02-28,C400,21305.645137268522,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-03-31,C400,22768.639786112042,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-04-30,C400,12341.251807776682,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-05-31,C400,11119.947311863458,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-06-30,C400,14216.6281243234,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-07-31,C400,13461.028906432382,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-08-31,C400,8899.875948153218,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-09-30,C400,8829.785703582722,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-10-31,C400,6950.635494013695,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-11-30,C400,7576.782034453287,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1987-12-31,C400,17636.581671856933,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-01-31,C400,24347.18298436457,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-02-29,C400,15442.810460624773,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-03-31,C400,9692.10975454073,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-04-30,C400,11870.58951233113,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-05-31,C400,10390.38730908197,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-06-30,C400,12045.35730039231,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-07-31,C400,10693.136955925642,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-08-31,C400,7750.955718664094,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-09-30,C400,7539.654036488095,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-10-31,C400,6489.347775622258,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-11-30,C400,9328.415542563576,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1988-12-31,C400,9629.726126611378,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-01-31,C400,12120.53409087611,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-02-28,C400,11767.301063012868,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-03-31,C400,46064.713448069146,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-04-30,C400,24956.894762590102,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-05-31,C400,14584.736770863057,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-06-30,C400,13697.202773467718,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-07-31,C400,20135.658246120078,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-08-31,C400,9988.205683245455,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-09-30,C400,10202.793190746768,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-10-31,C400,8667.596190685075,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-11-30,C400,8311.02200129085,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1989-12-31,C400,8927.78396420825,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-01-31,C400,18080.434163908765,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-02-28,C400,16017.368622374897,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-03-31,C400,11966.601782200596,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-04-30,C400,12576.676731892228,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-05-31,C400,7530.710814650702,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-06-30,C400,11903.630117683184,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-07-31,C400,9631.935027035892,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-08-31,C400,10038.886476044627,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-09-30,C400,7192.62930307423,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-10-31,C400,6596.722509629006,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-11-30,C400,5656.773276353399,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1990-12-31,C400,6476.443842182108,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-01-31,C400,6970.387978407027,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-02-28,C400,12119.710494478128,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-03-31,C400,29135.678406226325,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-04-30,C400,13857.059329904183,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-05-31,C400,7057.658142797485,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-06-30,C400,7431.330290143131,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-07-31,C400,8908.396059702907,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-08-31,C400,10021.924237860414,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-09-30,C400,7325.70607282415,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-10-31,C400,6734.861926518009,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-11-30,C400,5585.054741667661,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1991-12-31,C400,6848.577452580772,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-01-31,C400,10458.58442235342,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-02-29,C400,30533.705783054742,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-03-31,C400,19246.010805957365,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-04-30,C400,13208.03359889589,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-05-31,C400,10294.819431356169,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-06-30,C400,12111.148194111543,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-07-31,C400,9628.401937169328,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-08-31,C400,7787.7797551523245,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-09-30,C400,8289.773172735651,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-10-31,C400,6833.091009275031,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-11-30,C400,5593.559500976464,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1992-12-31,C400,13500.22290143845,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-01-31,C400,50688.34661564298,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-02-28,C400,46778.99582377027,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-03-31,C400,43918.2714913296,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-04-30,C400,38763.987239960086,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-05-31,C400,32010.489441605358,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-06-30,C400,26621.222036947373,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-07-31,C400,20663.556543651324,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-08-31,C400,17739.694697919807,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-09-30,C400,21475.042926373808,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-10-31,C400,12485.912617218111,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-11-30,C400,13075.329192813377,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1993-12-31,C400,15136.634390008434,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-01-31,C400,12745.932182717459,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-02-28,C400,23472.927710353946,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-03-31,C400,11297.124144962712,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-04-30,C400,10986.476870290542,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-05-31,C400,8582.252586265586,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-06-30,C400,12318.185804844175,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-07-31,C400,12546.555100180343,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-08-31,C400,9293.798095129503,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-09-30,C400,10583.861986937443,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-10-31,C400,8434.573917649985,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-11-30,C400,6964.555548822658,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1994-12-31,C400,15249.822364837251,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-01-31,C400,67470.67593910893,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-02-28,C400,44574.52044255638,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-03-31,C400,78259.95567979757,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-04-30,C400,53584.09117527332,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-05-31,C400,60133.30409018163,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-06-30,C400,38803.15071698691,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-07-31,C400,18074.69064544872,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-08-31,C400,16351.585854668876,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-09-30,C400,23331.48272884937,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-10-31,C400,14252.66084123066,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-11-30,C400,10109.871028812811,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1995-12-31,C400,23345.045673236422,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-01-31,C400,39705.86302143242,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-02-29,C400,72916.62114372003,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-03-31,C400,57443.85583168979,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-04-30,C400,35518.53630764148,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-05-31,C400,43436.816207991586,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-06-30,C400,15265.377662152041,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-07-31,C400,21276.110290075194,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-08-31,C400,14423.861682122324,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-09-30,C400,22772.413754756184,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-10-31,C400,10939.850267592723,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-11-30,C400,15931.013958849142,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1996-12-31,C400,53269.313435665485,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-01-31,C400,79455.29703149662,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-02-28,C400,52022.607168034156,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-03-31,C400,23436.78032429814,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-04-30,C400,17944.384457361077,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-05-31,C400,12798.624901999807,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-06-30,C400,14104.517620819428,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-07-31,C400,24089.64827324757,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-08-31,C400,15369.892562582383,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-09-30,C400,20460.59087491189,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-10-31,C400,11150.995417865297,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-11-30,C400,13117.919226386683,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1997-12-31,C400,19593.00956751044,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-01-31,C400,31432.27010065239,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-02-28,C400,66216.67672677817,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-03-31,C400,61845.16525511244,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-04-30,C400,47657.05959792548,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-05-31,C400,47538.74938786701,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-06-30,C400,60123.45935558451,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-07-31,C400,23281.541570893216,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-08-31,C400,19815.121662500962,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-09-30,C400,25641.902588150344,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-10-31,C400,15115.970855830486,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-11-30,C400,23892.030593661406,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1998-12-31,C400,32680.41226341945,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-01-31,C400,36684.32004639109,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-02-28,C400,62467.78299444546,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-03-31,C400,54842.10848873617,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-04-30,C400,25676.065212532005,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-05-31,C400,19881.655806270694,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-06-30,C400,15279.638594870432,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-07-31,C400,22132.60188089285,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-08-31,C400,16662.19482509586,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-09-30,C400,22267.34655851856,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-10-31,C400,12980.325971994404,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-11-30,C400,14189.017303788694,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1999-12-31,C400,13855.944988442043,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-01-31,C400,25717.029370189462,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-02-29,C400,59871.827028652704,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-03-31,C400,48924.24915382768,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-04-30,C400,21333.3162004646,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-05-31,C400,17559.85323259183,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-06-30,C400,13606.59157281674,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-07-31,C400,23416.510073673344,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-08-31,C400,17511.598969521267,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-09-30,C400,20677.598190186363,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-10-31,C400,9815.663738006604,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-11-30,C400,13820.036650662327,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2000-12-31,C400,10961.476364716978,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-01-31,C400,15690.201717171884,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-02-28,C400,25099.20131598915,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-03-31,C400,21633.96973943632,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-04-30,C400,12167.486128499957,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-05-31,C400,10161.92113443698,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-06-30,C400,14218.23632831877,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-07-31,C400,12993.841187071153,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-08-31,C400,8634.400358268096,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-09-30,C400,9497.899708267716,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-10-31,C400,6962.293795877753,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-11-30,C400,9245.061674039505,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2001-12-31,C400,28723.936364015615,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-01-31,C400,41947.12752458177,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-02-28,C400,19641.741168296197,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-03-31,C400,17595.620247477433,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-04-30,C400,19127.627784628432,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-05-31,C400,12265.854711564041,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-06-30,C400,12434.594419071022,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-07-31,C400,17039.568533590827,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-08-31,C400,11241.532560393613,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-09-30,C400,10153.49474848416,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-10-31,C400,6938.787849362881,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-11-30,C400,8618.701725587762,Freeport Flows,cfs,2019 BiOp & 2020 ITP
2002-12-31,C400,38328.57341924557,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-01-31,C407,6068.967038611281,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-02-28,C407,25295.937527590526,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-03-31,C407,13309.492631049254,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-04-30,C407,22209.75502157273,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-05-31,C407,49253.61704719535,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-06-30,C407,25254.153711548483,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-07-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-08-31,C407,644.1929746456609,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-09-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-10-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-11-30,C407,834.2956430597951,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1922-12-31,C407,26727.17686743432,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-01-31,C407,20051.227718652633,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-02-28,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-03-31,C407,1704.864835368765,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-04-30,C407,21719.77418311075,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-05-31,C407,11278.40116398314,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-06-30,C407,773.1457473054934,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-07-31,C407,394.7484473790817,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-08-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-09-30,C407,606.3631547325931,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-10-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-11-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1923-12-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-01-31,C407,3116.1120503811367,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-02-29,C407,5523.161407884176,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-03-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-04-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-05-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-06-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-07-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-08-31,C407,1288.2587373096935,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-09-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-10-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-11-30,C407,252.9211734823184,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1924-12-31,C407,6254.331343279162,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-01-31,C407,1334.4405043675943,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-02-28,C407,60495.702448971046,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-03-31,C407,1874.8795516709324,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-04-30,C407,20717.789801685685,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-05-31,C407,9121.447474878314,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-06-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-07-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-08-31,C407,318.647564938619,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-09-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-10-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-11-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1925-12-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-01-31,C407,9016.157528739308,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-02-28,C407,39579.696007407794,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-03-31,C407,132.14385759388279,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-04-30,C407,16984.21409869732,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-05-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-06-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-07-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-08-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-09-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-10-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-11-30,C407,8052.924385729682,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1926-12-31,C407,14920.084530943492,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-01-31,C407,26042.72916121877,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-02-28,C407,114522.38411840147,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-03-31,C407,36979.67390991365,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-04-30,C407,47867.769466534264,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-05-31,C407,11037.985944516815,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-06-30,C407,7999.2079009214385,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-07-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-08-31,C407,644.1929746458928,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-09-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-10-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-11-30,C407,1682.4799652004294,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1927-12-31,C407,1707.5731054337812,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-01-31,C407,12700.11901105402,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-02-29,C407,16839.6864664254,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-03-31,C407,80484.75780009522,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-04-30,C407,16689.85957982584,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-05-31,C407,2239.7179379308855,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-06-30,C407,897.2502987266914,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-07-31,C407,2569.2312625780287,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-08-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-09-30,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
1928-10-31,C407,0,Delta Outflow,cfs,2019 BiOp & 2020 ITP
