date,calsim_node,value,location,units,calsim_run
1976-04-30,DEL_SWP_TOTAL,2978.5117639094083,SWP Export,cfs,2008 & 2009 BiOp
1976-05-31,DEL_SWP_TOTAL,4503.0399057850755,SWP Export,cfs,2008 & 2009 BiOp
1976-06-30,DEL_SWP_TOTAL,6217.253293334531,SWP Export,cfs,2008 & 2009 BiOp
1976-07-31,DEL_SWP_TOTAL,6930.817750611659,SWP Export,cfs,2008 & 2009 BiOp
1976-08-31,DEL_SWP_TOTAL,5674.68574437421,SWP Export,cfs,2008 & 2009 BiOp
1976-09-30,DEL_SWP_TOTAL,4055.8790374446908,SWP Export,cfs,2008 & 2009 BiOp
1976-10-31,DEL_SWP_TOTAL,4314.9370386582395,SWP Export,cfs,2008 & 2009 BiOp
1976-11-30,DEL_SWP_TOTAL,3844.820051709001,SWP Export,cfs,2008 & 2009 BiOp
1976-12-31,DEL_SWP_TOTAL,3233.8639563592155,SWP Export,cfs,2008 & 2009 BiOp
1977-01-31,DEL_SWP_TOTAL,623.810642659724,SWP Export,cfs,2008 & 2009 BiOp
1977-02-28,DEL_SWP_TOTAL,76.1959861178833,SWP Export,cfs,2008 & 2009 BiOp
1977-03-31,DEL_SWP_TOTAL,551.6639922194923,SWP Export,cfs,2008 & 2009 BiOp
1977-04-30,DEL_SWP_TOTAL,1621.5667626591332,SWP Export,cfs,2008 & 2009 BiOp
1977-05-31,DEL_SWP_TOTAL,1444.3197958550918,SWP Export,cfs,2008 & 2009 BiOp
1977-06-30,DEL_SWP_TOTAL,2090.234542336747,SWP Export,cfs,2008 & 2009 BiOp
1977-07-31,DEL_SWP_TOTAL,2172.168361901905,SWP Export,cfs,2008 & 2009 BiOp
1977-08-31,DEL_SWP_TOTAL,1430.9536756535704,SWP Export,cfs,2008 & 2009 BiOp
1977-09-30,DEL_SWP_TOTAL,1250.1417031710266,SWP Export,cfs,2008 & 2009 BiOp
1977-10-31,DEL_SWP_TOTAL,863.1053370181494,SWP Export,cfs,2008 & 2009 BiOp
1977-11-30,DEL_SWP_TOTAL,508.30666640911033,SWP Export,cfs,2008 & 2009 BiOp
1977-12-31,DEL_SWP_TOTAL,501.3129205574473,SWP Export,cfs,2008 & 2009 BiOp
1978-01-31,DEL_SWP_TOTAL,78.07590149855334,SWP Export,cfs,2008 & 2009 BiOp
1978-02-28,DEL_SWP_TOTAL,312.79888217642224,SWP Export,cfs,2008 & 2009 BiOp
1978-03-31,DEL_SWP_TOTAL,950.3572845597795,SWP Export,cfs,2008 & 2009 BiOp
1978-04-30,DEL_SWP_TOTAL,5238.330559182381,SWP Export,cfs,2008 & 2009 BiOp
1978-05-31,DEL_SWP_TOTAL,8311.171169897214,SWP Export,cfs,2008 & 2009 BiOp
1978-06-30,DEL_SWP_TOTAL,10110.505463569507,SWP Export,cfs,2008 & 2009 BiOp
1978-07-31,DEL_SWP_TOTAL,10030.299981872578,SWP Export,cfs,2008 & 2009 BiOp
1978-08-31,DEL_SWP_TOTAL,9617.750960941292,SWP Export,cfs,2008 & 2009 BiOp
1978-09-30,DEL_SWP_TOTAL,7624.696600064013,SWP Export,cfs,2008 & 2009 BiOp
1978-10-31,DEL_SWP_TOTAL,8203.9477031836,SWP Export,cfs,2008 & 2009 BiOp
1978-11-30,DEL_SWP_TOTAL,7487.059762316181,SWP Export,cfs,2008 & 2009 BiOp
1978-12-31,DEL_SWP_TOTAL,6631.177997948337,SWP Export,cfs,2008 & 2009 BiOp
1979-01-31,DEL_SWP_TOTAL,515.2444520509499,SWP Export,cfs,2008 & 2009 BiOp
1979-02-28,DEL_SWP_TOTAL,175.26992491347514,SWP Export,cfs,2008 & 2009 BiOp
1979-03-31,DEL_SWP_TOTAL,416.2659328942161,SWP Export,cfs,2008 & 2009 BiOp
1979-04-30,DEL_SWP_TOTAL,4421.391138859695,SWP Export,cfs,2008 & 2009 BiOp
1979-05-31,DEL_SWP_TOTAL,6473.932361516057,SWP Export,cfs,2008 & 2009 BiOp
1979-06-30,DEL_SWP_TOTAL,8480.805763186372,SWP Export,cfs,2008 & 2009 BiOp
1979-07-31,DEL_SWP_TOTAL,9031.361791626892,SWP Export,cfs,2008 & 2009 BiOp
1979-08-31,DEL_SWP_TOTAL,8779.655721680287,SWP Export,cfs,2008 & 2009 BiOp
1979-09-30,DEL_SWP_TOTAL,7404.960249595255,SWP Export,cfs,2008 & 2009 BiOp
1979-10-31,DEL_SWP_TOTAL,5938.6630737043115,SWP Export,cfs,2008 & 2009 BiOp
1979-11-30,DEL_SWP_TOTAL,5883.0862526790015,SWP Export,cfs,2008 & 2009 BiOp
1979-12-31,DEL_SWP_TOTAL,4821.467330651747,SWP Export,cfs,2008 & 2009 BiOp
1980-01-31,DEL_SWP_TOTAL,804.3993860646963,SWP Export,cfs,2008 & 2009 BiOp
1980-02-29,DEL_SWP_TOTAL,1895.7613645307274,SWP Export,cfs,2008 & 2009 BiOp
1980-03-31,DEL_SWP_TOTAL,3100.4996734264364,SWP Export,cfs,2008 & 2009 BiOp
1980-04-30,DEL_SWP_TOTAL,6513.323198051954,SWP Export,cfs,2008 & 2009 BiOp
1980-05-31,DEL_SWP_TOTAL,8453.553054286413,SWP Export,cfs,2008 & 2009 BiOp
1980-06-30,DEL_SWP_TOTAL,10249.64995510553,SWP Export,cfs,2008 & 2009 BiOp
1980-07-31,DEL_SWP_TOTAL,10195.996030329567,SWP Export,cfs,2008 & 2009 BiOp
1980-08-31,DEL_SWP_TOTAL,9866.52410650265,SWP Export,cfs,2008 & 2009 BiOp
1980-09-30,DEL_SWP_TOTAL,8349.714786718157,SWP Export,cfs,2008 & 2009 BiOp
1980-10-31,DEL_SWP_TOTAL,8141.816614191468,SWP Export,cfs,2008 & 2009 BiOp
1980-11-30,DEL_SWP_TOTAL,6821.936372982675,SWP Export,cfs,2008 & 2009 BiOp
1980-12-31,DEL_SWP_TOTAL,7264.883616728862,SWP Export,cfs,2008 & 2009 BiOp
1981-01-31,DEL_SWP_TOTAL,365.90552540582354,SWP Export,cfs,2008 & 2009 BiOp
1981-02-28,DEL_SWP_TOTAL,263.0460669029536,SWP Export,cfs,2008 & 2009 BiOp
1981-03-31,DEL_SWP_TOTAL,325.9234824616314,SWP Export,cfs,2008 & 2009 BiOp
1981-04-30,DEL_SWP_TOTAL,3322.4838998720197,SWP Export,cfs,2008 & 2009 BiOp
1981-05-31,DEL_SWP_TOTAL,4891.814302047706,SWP Export,cfs,2008 & 2009 BiOp
1981-06-30,DEL_SWP_TOTAL,7305.694161879729,SWP Export,cfs,2008 & 2009 BiOp
1981-07-31,DEL_SWP_TOTAL,8396.366441334305,SWP Export,cfs,2008 & 2009 BiOp
1981-08-31,DEL_SWP_TOTAL,4889.070461951025,SWP Export,cfs,2008 & 2009 BiOp
1981-09-30,DEL_SWP_TOTAL,4226.04862252647,SWP Export,cfs,2008 & 2009 BiOp
1981-10-31,DEL_SWP_TOTAL,4143.057255363827,SWP Export,cfs,2008 & 2009 BiOp
1981-11-30,DEL_SWP_TOTAL,7307.481557321664,SWP Export,cfs,2008 & 2009 BiOp
1981-12-31,DEL_SWP_TOTAL,5328.329398004132,SWP Export,cfs,2008 & 2009 BiOp
1982-01-31,DEL_SWP_TOTAL,550.0068031483663,SWP Export,cfs,2008 & 2009 BiOp
1982-02-28,DEL_SWP_TOTAL,1469.2675275609026,SWP Export,cfs,2008 & 2009 BiOp
1982-03-31,DEL_SWP_TOTAL,2523.9639268287556,SWP Export,cfs,2008 & 2009 BiOp
1982-04-30,DEL_SWP_TOTAL,5918.701121683378,SWP Export,cfs,2008 & 2009 BiOp
1982-05-31,DEL_SWP_TOTAL,8961.932445414051,SWP Export,cfs,2008 & 2009 BiOp
1982-06-30,DEL_SWP_TOTAL,10810.003973971086,SWP Export,cfs,2008 & 2009 BiOp
1982-07-31,DEL_SWP_TOTAL,10797.064056915671,SWP Export,cfs,2008 & 2009 BiOp
1982-08-31,DEL_SWP_TOTAL,10348.729358677592,SWP Export,cfs,2008 & 2009 BiOp
1982-09-30,DEL_SWP_TOTAL,8068.961879475807,SWP Export,cfs,2008 & 2009 BiOp
1982-10-31,DEL_SWP_TOTAL,7656.823471233765,SWP Export,cfs,2008 & 2009 BiOp
1982-11-30,DEL_SWP_TOTAL,7416.301439867247,SWP Export,cfs,2008 & 2009 BiOp
1982-12-31,DEL_SWP_TOTAL,7135.992371878246,SWP Export,cfs,2008 & 2009 BiOp
1983-01-31,DEL_SWP_TOTAL,2472.865455607144,SWP Export,cfs,2008 & 2009 BiOp
1983-02-28,DEL_SWP_TOTAL,2296.2670238217593,SWP Export,cfs,2008 & 2009 BiOp
1983-03-31,DEL_SWP_TOTAL,2930.9827906125142,SWP Export,cfs,2008 & 2009 BiOp
1983-04-30,DEL_SWP_TOTAL,5402.114942073527,SWP Export,cfs,2008 & 2009 BiOp
1983-05-31,DEL_SWP_TOTAL,8566.965908534301,SWP Export,cfs,2008 & 2009 BiOp
1983-06-30,DEL_SWP_TOTAL,10460.80334753053,SWP Export,cfs,2008 & 2009 BiOp
1983-07-31,DEL_SWP_TOTAL,10752.641827300871,SWP Export,cfs,2008 & 2009 BiOp
1983-08-31,DEL_SWP_TOTAL,10112.74459278966,SWP Export,cfs,2008 & 2009 BiOp
1983-09-30,DEL_SWP_TOTAL,8032.158314452271,SWP Export,cfs,2008 & 2009 BiOp
1983-10-31,DEL_SWP_TOTAL,7917.256659423207,SWP Export,cfs,2008 & 2009 BiOp
1983-11-30,DEL_SWP_TOTAL,7130.795635372404,SWP Export,cfs,2008 & 2009 BiOp
1983-12-31,DEL_SWP_TOTAL,6040.51556696981,SWP Export,cfs,2008 & 2009 BiOp
1984-01-31,DEL_SWP_TOTAL,3227.4754157276525,SWP Export,cfs,2008 & 2009 BiOp
1984-02-29,DEL_SWP_TOTAL,1951.3837740951724,SWP Export,cfs,2008 & 2009 BiOp
1984-03-31,DEL_SWP_TOTAL,2535.025430794598,SWP Export,cfs,2008 & 2009 BiOp
1984-04-30,DEL_SWP_TOTAL,5396.265251012581,SWP Export,cfs,2008 & 2009 BiOp
1984-05-31,DEL_SWP_TOTAL,7181.501993515345,SWP Export,cfs,2008 & 2009 BiOp
1984-06-30,DEL_SWP_TOTAL,8610.900470331157,SWP Export,cfs,2008 & 2009 BiOp
1984-07-31,DEL_SWP_TOTAL,8621.112107365607,SWP Export,cfs,2008 & 2009 BiOp
1984-08-31,DEL_SWP_TOTAL,8418.736500120747,SWP Export,cfs,2008 & 2009 BiOp
1984-09-30,DEL_SWP_TOTAL,6947.246029665868,SWP Export,cfs,2008 & 2009 BiOp
1984-10-31,DEL_SWP_TOTAL,6066.3619420926925,SWP Export,cfs,2008 & 2009 BiOp
1984-11-30,DEL_SWP_TOTAL,5758.673712858941,SWP Export,cfs,2008 & 2009 BiOp
1984-12-31,DEL_SWP_TOTAL,5240.362487733646,SWP Export,cfs,2008 & 2009 BiOp
1985-01-31,DEL_SWP_TOTAL,1355.3420603953443,SWP Export,cfs,2008 & 2009 BiOp
1985-02-28,DEL_SWP_TOTAL,385.61347694653495,SWP Export,cfs,2008 & 2009 BiOp
1985-03-31,DEL_SWP_TOTAL,1491.542413643059,SWP Export,cfs,2008 & 2009 BiOp
1985-04-30,DEL_SWP_TOTAL,5595.141123500862,SWP Export,cfs,2008 & 2009 BiOp
1985-05-31,DEL_SWP_TOTAL,7222.685379924781,SWP Export,cfs,2008 & 2009 BiOp
1985-06-30,DEL_SWP_TOTAL,8658.040270677337,SWP Export,cfs,2008 & 2009 BiOp
1985-07-31,DEL_SWP_TOTAL,8637.799579507599,SWP Export,cfs,2008 & 2009 BiOp
1985-08-31,DEL_SWP_TOTAL,7560.300635042744,SWP Export,cfs,2008 & 2009 BiOp
1985-09-30,DEL_SWP_TOTAL,4496.556680594321,SWP Export,cfs,2008 & 2009 BiOp
1985-10-31,DEL_SWP_TOTAL,5182.907921921533,SWP Export,cfs,2008 & 2009 BiOp
1985-11-30,DEL_SWP_TOTAL,7526.496738575271,SWP Export,cfs,2008 & 2009 BiOp
1985-12-31,DEL_SWP_TOTAL,8162.779414618479,SWP Export,cfs,2008 & 2009 BiOp
1986-01-31,DEL_SWP_TOTAL,376.31909935660394,SWP Export,cfs,2008 & 2009 BiOp
1986-02-28,DEL_SWP_TOTAL,157.25555564673246,SWP Export,cfs,2008 & 2009 BiOp
1986-03-31,DEL_SWP_TOTAL,2735.159382384134,SWP Export,cfs,2008 & 2009 BiOp
1986-04-30,DEL_SWP_TOTAL,5803.6440978246155,SWP Export,cfs,2008 & 2009 BiOp
1986-05-31,DEL_SWP_TOTAL,7938.646217299721,SWP Export,cfs,2008 & 2009 BiOp
1986-06-30,DEL_SWP_TOTAL,9627.869830219477,SWP Export,cfs,2008 & 2009 BiOp
1986-07-31,DEL_SWP_TOTAL,9675.539796850993,SWP Export,cfs,2008 & 2009 BiOp
1986-08-31,DEL_SWP_TOTAL,9310.014550814765,SWP Export,cfs,2008 & 2009 BiOp
1986-09-30,DEL_SWP_TOTAL,7456.561637675111,SWP Export,cfs,2008 & 2009 BiOp
1986-10-31,DEL_SWP_TOTAL,7723.821690626193,SWP Export,cfs,2008 & 2009 BiOp
1986-11-30,DEL_SWP_TOTAL,6619.466535260433,SWP Export,cfs,2008 & 2009 BiOp
1986-12-31,DEL_SWP_TOTAL,6005.054689516164,SWP Export,cfs,2008 & 2009 BiOp
1987-01-31,DEL_SWP_TOTAL,640.4603547338675,SWP Export,cfs,2008 & 2009 BiOp
1987-02-28,DEL_SWP_TOTAL,81.06328198585487,SWP Export,cfs,2008 & 2009 BiOp
1987-03-31,DEL_SWP_TOTAL,126.89698751221874,SWP Export,cfs,2008 & 2009 BiOp
1987-04-30,DEL_SWP_TOTAL,2185.373959601452,SWP Export,cfs,2008 & 2009 BiOp
1987-05-31,DEL_SWP_TOTAL,3533.5247026783936,SWP Export,cfs,2008 & 2009 BiOp
1987-06-30,DEL_SWP_TOTAL,4456.044015543836,SWP Export,cfs,2008 & 2009 BiOp
1987-07-31,DEL_SWP_TOTAL,4655.768684824655,SWP Export,cfs,2008 & 2009 BiOp
1987-08-31,DEL_SWP_TOTAL,3998.3598618637525,SWP Export,cfs,2008 & 2009 BiOp
1987-09-30,DEL_SWP_TOTAL,3355.8040449951636,SWP Export,cfs,2008 & 2009 BiOp
1987-10-31,DEL_SWP_TOTAL,2894.4392814968382,SWP Export,cfs,2008 & 2009 BiOp
1987-11-30,DEL_SWP_TOTAL,2024.0676075838253,SWP Export,cfs,2008 & 2009 BiOp
1987-12-31,DEL_SWP_TOTAL,1975.7984815218683,SWP Export,cfs,2008 & 2009 BiOp
1988-01-31,DEL_SWP_TOTAL,513.7237905853647,SWP Export,cfs,2008 & 2009 BiOp
1988-02-29,DEL_SWP_TOTAL,153.19832070164188,SWP Export,cfs,2008 & 2009 BiOp
1988-03-31,DEL_SWP_TOTAL,417.86276050960004,SWP Export,cfs,2008 & 2009 BiOp
1988-04-30,DEL_SWP_TOTAL,1315.4339625040686,SWP Export,cfs,2008 & 2009 BiOp
1988-05-31,DEL_SWP_TOTAL,2351.110532396031,SWP Export,cfs,2008 & 2009 BiOp
1988-06-30,DEL_SWP_TOTAL,3561.2694091211633,SWP Export,cfs,2008 & 2009 BiOp
1988-07-31,DEL_SWP_TOTAL,4006.3488561336317,SWP Export,cfs,2008 & 2009 BiOp
1988-08-31,DEL_SWP_TOTAL,3533.770808365691,SWP Export,cfs,2008 & 2009 BiOp
1988-09-30,DEL_SWP_TOTAL,2598.079112711453,SWP Export,cfs,2008 & 2009 BiOp
1988-10-31,DEL_SWP_TOTAL,809.9335854219592,SWP Export,cfs,2008 & 2009 BiOp
1988-11-30,DEL_SWP_TOTAL,3200.6417854817264,SWP Export,cfs,2008 & 2009 BiOp
1988-12-31,DEL_SWP_TOTAL,3070.5268373466442,SWP Export,cfs,2008 & 2009 BiOp
1989-01-31,DEL_SWP_TOTAL,700.9216259856587,SWP Export,cfs,2008 & 2009 BiOp
1989-02-28,DEL_SWP_TOTAL,63.2143770545229,SWP Export,cfs,2008 & 2009 BiOp
1989-03-31,DEL_SWP_TOTAL,189.57641334956995,SWP Export,cfs,2008 & 2009 BiOp
1989-04-30,DEL_SWP_TOTAL,3962.9147759852917,SWP Export,cfs,2008 & 2009 BiOp
1989-05-31,DEL_SWP_TOTAL,5591.93718247357,SWP Export,cfs,2008 & 2009 BiOp
1989-06-30,DEL_SWP_TOTAL,8017.777674403614,SWP Export,cfs,2008 & 2009 BiOp
1989-07-31,DEL_SWP_TOTAL,9217.655653213646,SWP Export,cfs,2008 & 2009 BiOp
1989-08-31,DEL_SWP_TOTAL,4714.44727206593,SWP Export,cfs,2008 & 2009 BiOp
1989-09-30,DEL_SWP_TOTAL,4131.175352587075,SWP Export,cfs,2008 & 2009 BiOp
1989-10-31,DEL_SWP_TOTAL,4440.414595228437,SWP Export,cfs,2008 & 2009 BiOp
1989-11-30,DEL_SWP_TOTAL,4498.338802857132,SWP Export,cfs,2008 & 2009 BiOp
1989-12-31,DEL_SWP_TOTAL,2986.189160062792,SWP Export,cfs,2008 & 2009 BiOp
1990-01-31,DEL_SWP_TOTAL,490.00169832304715,SWP Export,cfs,2008 & 2009 BiOp
1990-02-28,DEL_SWP_TOTAL,134.82200181707506,SWP Export,cfs,2008 & 2009 BiOp
1990-03-31,DEL_SWP_TOTAL,197.96049670565955,SWP Export,cfs,2008 & 2009 BiOp
1990-04-30,DEL_SWP_TOTAL,2820.274686775239,SWP Export,cfs,2008 & 2009 BiOp
1990-05-31,DEL_SWP_TOTAL,2762.8977354025637,SWP Export,cfs,2008 & 2009 BiOp
1990-06-30,DEL_SWP_TOTAL,4817.727005215732,SWP Export,cfs,2008 & 2009 BiOp
1990-07-31,DEL_SWP_TOTAL,5105.5611300993605,SWP Export,cfs,2008 & 2009 BiOp
1990-08-31,DEL_SWP_TOTAL,3577.9159991266715,SWP Export,cfs,2008 & 2009 BiOp
1990-09-30,DEL_SWP_TOTAL,3877.3100680559974,SWP Export,cfs,2008 & 2009 BiOp
1990-10-31,DEL_SWP_TOTAL,3144.035159880769,SWP Export,cfs,2008 & 2009 BiOp
1990-11-30,DEL_SWP_TOTAL,3720.3783791775895,SWP Export,cfs,2008 & 2009 BiOp
1990-12-31,DEL_SWP_TOTAL,2801.1484359163223,SWP Export,cfs,2008 & 2009 BiOp
1991-01-31,DEL_SWP_TOTAL,860.3351375800139,SWP Export,cfs,2008 & 2009 BiOp
1991-02-28,DEL_SWP_TOTAL,73.47812304122417,SWP Export,cfs,2008 & 2009 BiOp
1991-03-31,DEL_SWP_TOTAL,98.68726475564387,SWP Export,cfs,2008 & 2009 BiOp
1991-04-30,DEL_SWP_TOTAL,1066.8537828907472,SWP Export,cfs,2008 & 2009 BiOp
1991-05-31,DEL_SWP_TOTAL,1845.038713168057,SWP Export,cfs,2008 & 2009 BiOp
1991-06-30,DEL_SWP_TOTAL,2301.7265278213445,SWP Export,cfs,2008 & 2009 BiOp
1991-07-31,DEL_SWP_TOTAL,2589.682074284963,SWP Export,cfs,2008 & 2009 BiOp
1991-08-31,DEL_SWP_TOTAL,2218.1509191689083,SWP Export,cfs,2008 & 2009 BiOp
1991-09-30,DEL_SWP_TOTAL,1886.9457301141342,SWP Export,cfs,2008 & 2009 BiOp
1991-10-31,DEL_SWP_TOTAL,2468.104663700165,SWP Export,cfs,2008 & 2009 BiOp
1991-11-30,DEL_SWP_TOTAL,2651.61503871889,SWP Export,cfs,2008 & 2009 BiOp
1991-12-31,DEL_SWP_TOTAL,1765.8785603734877,SWP Export,cfs,2008 & 2009 BiOp
1992-01-31,DEL_SWP_TOTAL,572.279924574299,SWP Export,cfs,2008 & 2009 BiOp
1992-02-29,DEL_SWP_TOTAL,56.36682517826518,SWP Export,cfs,2008 & 2009 BiOp
1992-03-31,DEL_SWP_TOTAL,215.33992599415419,SWP Export,cfs,2008 & 2009 BiOp
1992-04-30,DEL_SWP_TOTAL,1862.936543937327,SWP Export,cfs,2008 & 2009 BiOp
1992-05-31,DEL_SWP_TOTAL,4349.378209261375,SWP Export,cfs,2008 & 2009 BiOp
1992-06-30,DEL_SWP_TOTAL,5390.411692830317,SWP Export,cfs,2008 & 2009 BiOp
1992-07-31,DEL_SWP_TOTAL,6166.240412753274,SWP Export,cfs,2008 & 2009 BiOp
1992-08-31,DEL_SWP_TOTAL,5351.385203972812,SWP Export,cfs,2008 & 2009 BiOp
1992-09-30,DEL_SWP_TOTAL,4278.458452600542,SWP Export,cfs,2008 & 2009 BiOp
1992-10-31,DEL_SWP_TOTAL,629.2205016656828,SWP Export,cfs,2008 & 2009 BiOp
1992-11-30,DEL_SWP_TOTAL,904.6783904450848,SWP Export,cfs,2008 & 2009 BiOp
1992-12-31,DEL_SWP_TOTAL,3745.3258018152246,SWP Export,cfs,2008 & 2009 BiOp
1993-01-31,DEL_SWP_TOTAL,123.77617326568406,SWP Export,cfs,2008 & 2009 BiOp
1993-02-28,DEL_SWP_TOTAL,377.9682585849966,SWP Export,cfs,2008 & 2009 BiOp
1993-03-31,DEL_SWP_TOTAL,1992.8918191947992,SWP Export,cfs,2008 & 2009 BiOp
1993-04-30,DEL_SWP_TOTAL,4205.3455112389765,SWP Export,cfs,2008 & 2009 BiOp
1993-05-31,DEL_SWP_TOTAL,5612.71358269667,SWP Export,cfs,2008 & 2009 BiOp
1993-06-30,DEL_SWP_TOTAL,6575.414060478094,SWP Export,cfs,2008 & 2009 BiOp
1993-07-31,DEL_SWP_TOTAL,9410.261376345685,SWP Export,cfs,2008 & 2009 BiOp
1993-08-31,DEL_SWP_TOTAL,9178.139411422191,SWP Export,cfs,2008 & 2009 BiOp
1993-09-30,DEL_SWP_TOTAL,7695.135768769169,SWP Export,cfs,2008 & 2009 BiOp
1993-10-31,DEL_SWP_TOTAL,6297.476501337024,SWP Export,cfs,2008 & 2009 BiOp
1993-11-30,DEL_SWP_TOTAL,4971.758756213039,SWP Export,cfs,2008 & 2009 BiOp
1993-12-31,DEL_SWP_TOTAL,5669.393933102703,SWP Export,cfs,2008 & 2009 BiOp
1994-01-31,DEL_SWP_TOTAL,705.7081541840566,SWP Export,cfs,2008 & 2009 BiOp
1994-02-28,DEL_SWP_TOTAL,185.0847002425526,SWP Export,cfs,2008 & 2009 BiOp
1994-03-31,DEL_SWP_TOTAL,407.29743227138795,SWP Export,cfs,2008 & 2009 BiOp
1994-04-30,DEL_SWP_TOTAL,2854.235273229141,SWP Export,cfs,2008 & 2009 BiOp
1994-05-31,DEL_SWP_TOTAL,3880.098986153954,SWP Export,cfs,2008 & 2009 BiOp
1994-06-30,DEL_SWP_TOTAL,5920.280662094955,SWP Export,cfs,2008 & 2009 BiOp
1994-07-31,DEL_SWP_TOTAL,5926.262355671286,SWP Export,cfs,2008 & 2009 BiOp
1994-08-31,DEL_SWP_TOTAL,2504.213714994797,SWP Export,cfs,2008 & 2009 BiOp
1994-09-30,DEL_SWP_TOTAL,4930.756042196814,SWP Export,cfs,2008 & 2009 BiOp
1994-10-31,DEL_SWP_TOTAL,2731.706136838319,SWP Export,cfs,2008 & 2009 BiOp
1994-11-30,DEL_SWP_TOTAL,5071.9834009020915,SWP Export,cfs,2008 & 2009 BiOp
1994-12-31,DEL_SWP_TOTAL,5191.941935564484,SWP Export,cfs,2008 & 2009 BiOp
1995-01-31,DEL_SWP_TOTAL,48.89803302915245,SWP Export,cfs,2008 & 2009 BiOp
1995-02-28,DEL_SWP_TOTAL,1322.094433049214,SWP Export,cfs,2008 & 2009 BiOp
1995-03-31,DEL_SWP_TOTAL,1268.5357606578937,SWP Export,cfs,2008 & 2009 BiOp
1995-04-30,DEL_SWP_TOTAL,5995.343105205637,SWP Export,cfs,2008 & 2009 BiOp
1995-05-31,DEL_SWP_TOTAL,7861.62843023405,SWP Export,cfs,2008 & 2009 BiOp
1995-06-30,DEL_SWP_TOTAL,9835.57852022516,SWP Export,cfs,2008 & 2009 BiOp
1995-07-31,DEL_SWP_TOTAL,10319.13334756206,SWP Export,cfs,2008 & 2009 BiOp
1995-08-31,DEL_SWP_TOTAL,9908.830146271433,SWP Export,cfs,2008 & 2009 BiOp
1995-09-30,DEL_SWP_TOTAL,8469.182477044595,SWP Export,cfs,2008 & 2009 BiOp
1995-10-31,DEL_SWP_TOTAL,6645.585526447836,SWP Export,cfs,2008 & 2009 BiOp
1995-11-30,DEL_SWP_TOTAL,3291.655223179539,SWP Export,cfs,2008 & 2009 BiOp
1995-12-31,DEL_SWP_TOTAL,4245.394325766558,SWP Export,cfs,2008 & 2009 BiOp
1996-01-31,DEL_SWP_TOTAL,687.4400421247835,SWP Export,cfs,2008 & 2009 BiOp
1996-02-29,DEL_SWP_TOTAL,1170.7553018212336,SWP Export,cfs,2008 & 2009 BiOp
1996-03-31,DEL_SWP_TOTAL,2516.1792308630147,SWP Export,cfs,2008 & 2009 BiOp
1996-04-30,DEL_SWP_TOTAL,4953.079130307443,SWP Export,cfs,2008 & 2009 BiOp
1996-05-31,DEL_SWP_TOTAL,6418.241470842831,SWP Export,cfs,2008 & 2009 BiOp
1996-06-30,DEL_SWP_TOTAL,9164.821225103067,SWP Export,cfs,2008 & 2009 BiOp
1996-07-31,DEL_SWP_TOTAL,9136.672774503522,SWP Export,cfs,2008 & 2009 BiOp
1996-08-31,DEL_SWP_TOTAL,8935.250686494586,SWP Export,cfs,2008 & 2009 BiOp
1996-09-30,DEL_SWP_TOTAL,7419.962291603708,SWP Export,cfs,2008 & 2009 BiOp
1996-10-31,DEL_SWP_TOTAL,6298.3602469926755,SWP Export,cfs,2008 & 2009 BiOp
1996-11-30,DEL_SWP_TOTAL,6047.69643721403,SWP Export,cfs,2008 & 2009 BiOp
1996-12-31,DEL_SWP_TOTAL,5401.996486085041,SWP Export,cfs,2008 & 2009 BiOp
1997-01-31,DEL_SWP_TOTAL,1983.9666975133725,SWP Export,cfs,2008 & 2009 BiOp
1997-02-28,DEL_SWP_TOTAL,2035.9619258745724,SWP Export,cfs,2008 & 2009 BiOp
1997-03-31,DEL_SWP_TOTAL,2853.9421407601653,SWP Export,cfs,2008 & 2009 BiOp
1997-04-30,DEL_SWP_TOTAL,6077.972766341722,SWP Export,cfs,2008 & 2009 BiOp
1997-05-31,DEL_SWP_TOTAL,7168.523420844825,SWP Export,cfs,2008 & 2009 BiOp
1997-06-30,DEL_SWP_TOTAL,8677.820643862393,SWP Export,cfs,2008 & 2009 BiOp
1997-07-31,DEL_SWP_TOTAL,8759.789158599058,SWP Export,cfs,2008 & 2009 BiOp
1997-08-31,DEL_SWP_TOTAL,8540.020730133969,SWP Export,cfs,2008 & 2009 BiOp
1997-09-30,DEL_SWP_TOTAL,7029.35125846343,SWP Export,cfs,2008 & 2009 BiOp
1997-10-31,DEL_SWP_TOTAL,6576.096422616661,SWP Export,cfs,2008 & 2009 BiOp
1997-11-30,DEL_SWP_TOTAL,6046.806863987765,SWP Export,cfs,2008 & 2009 BiOp
1997-12-31,DEL_SWP_TOTAL,5405.4554327388505,SWP Export,cfs,2008 & 2009 BiOp
1998-01-31,DEL_SWP_TOTAL,228.2416640219845,SWP Export,cfs,2008 & 2009 BiOp
1998-02-28,DEL_SWP_TOTAL,1920.8728929657234,SWP Export,cfs,2008 & 2009 BiOp
1998-03-31,DEL_SWP_TOTAL,2810.7803507276285,SWP Export,cfs,2008 & 2009 BiOp
1998-04-30,DEL_SWP_TOTAL,5966.449703013133,SWP Export,cfs,2008 & 2009 BiOp
1998-05-31,DEL_SWP_TOTAL,7224.237063963488,SWP Export,cfs,2008 & 2009 BiOp
1998-06-30,DEL_SWP_TOTAL,10829.884740637646,SWP Export,cfs,2008 & 2009 BiOp
